,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
3875,837336.0,1782.8,3290.45,2943.79,0.41698,0.685139,0.850951,72272.0,3250000000.0,116.94106563021398
3876,3880000.0,1661.89,1024.32,2970.14,0.81089,0.230838,0.819233,213920.0,15000000000.0,194.95948446322643
3877,590576.0,2463.34,1047.3,2932.12,0.490657,0.562869,0.904905,55464.0,2290000000.0,104.09400634929983
3878,969008.0,760.378,1950.89,2950.61,0.560195,0.579307,0.759193,78528.0,3760000000.0,122.7748974573604
3879,761264.0,1589.74,1558.12,2941.55,0.563802,0.553681,0.787814,68000.0,2950000000.0,113.28669059684765
3880,2410000.0,1199.55,1572.17,2963.25,0.432485,0.858964,0.660697,141840.0,9350000000.0,166.34361679898694
3881,257456.0,3291.55,1745.68,2925.76,0.525866,0.615539,0.770275,32120.0,999000000.0,78.92867248530092
3882,8560000.0,1474.39,1972.91,2990.66,0.563032,0.602459,0.725308,338168.0,33200000000.0,253.80005631447995
3883,18400000.0,2514.9,2033.05,3059.1,0.389341,0.855649,0.713679,593976.0,71300000000.0,327.54657825852297
3884,775592.0,2265.59,2470.21,2945.32,0.393077,0.744044,0.815708,66576.0,3010000000.0,113.9930129982269
3885,1530000.0,854.179,2531.86,2961.5,0.393074,0.811364,0.748031,104176.0,5960000000.0,142.96539751827004
3886,1490000.0,3252.34,867.164,2960.62,0.434426,0.654915,0.863585,105472.0,5800000000.0,141.70849380972953
3888,1670000.0,1603.65,2525.26,2960.07,0.635062,0.49159,0.742362,114192.0,6500000000.0,147.19936944008572
3889,1140000.0,2594.92,2996.81,2948.16,0.561091,0.53278,0.823811,87304.0,4420000000.0,129.60907456386047
3890,174944.0,1863.92,3236.49,2921.96,0.625684,0.440101,0.850523,25640.0,681000000.0,69.39052020349118
3891,395352.0,1841.75,3384.87,2930.91,0.36137,0.735983,0.867724,43200.0,1540000000.0,91.06016633501245
3892,6180000.0,1957.36,2057.99,3004.11,0.599287,0.561933,0.713097,277072.0,24000000000.0,227.68265702500676
3893,9310000.0,2954.4,3059.36,2993.54,0.681351,0.463483,0.687509,365552.0,36200000000.0,261.00591699482226
3894,11000000.0,2790.2,1685.2,3027.57,0.484976,0.569758,0.903933,414192.0,42800000000.0,275.9294281870334
3895,23000000.0,2324.4,2268.72,3070.67,0.537304,0.724473,0.638666,694912.0,89600000000.0,352.8388554007025
3896,10800000.0,1852.68,2560.37,3018.76,0.617377,0.442748,0.864201,403632.0,42100000000.0,274.24688984044997
3897,986696.0,3111.74,2905.48,2950.87,0.509421,0.598243,0.820032,79888.0,3850000000.0,123.5174304594855
3898,3560000.0,2905.98,869.38,2984.39,0.453645,0.619107,0.882488,184008.0,13900000000.0,189.44528110006453
3899,1100000.0,1042.13,1851.39,2951.17,0.337161,0.89019,0.744604,82176.0,4280000000.0,128.07509527380932
3900,5352.0,1406.24,2861.98,2905.35,0.241617,0.92764,0.817541,2312.0,20900000.0,21.702303241217955
3901,2310000.0,2492.59,2912.51,3007.52,0.565246,0.726683,0.598273,146584.0,9020000000.0,164.01029856142853
3902,13400000.0,880.152,968.509,3029.79,0.503106,0.636554,0.780599,461400.0,52300000000.0,294.6922572589119
3903,2110000.0,1968.35,1832.16,2971.84,0.384022,0.689237,0.89371,130056.0,8250000000.0,159.13337646489322
3904,282736.0,1631.84,2669.59,2932.69,0.3329,0.850888,0.784005,34296.0,1100000000.0,81.43182394356505
3905,1420000.0,3145.24,2750.33,2967.82,0.412822,0.797926,0.735881,99608.0,5540000000.0,139.4536569259753
3906,856968.0,3288.34,3065.16,2955.18,0.624858,0.524365,0.715422,73112.0,3350000000.0,117.8479397076795
3907,9000000.0,1637.71,3214.9,3002.04,0.54931,0.53646,0.840119,348560.0,35200000000.0,258.0762041484299
3909,3110000.0,2521.45,1201.58,2975.88,0.623833,0.462386,0.813535,174680.0,12100000000.0,181.10089179087134
3910,1990000.0,2027.26,2216.48,2975.77,0.445008,0.680487,0.815581,125816.0,7770000000.0,156.05756205042434
3911,984536.0,2156.87,2518.17,2953.71,0.605773,0.461745,0.853776,80736.0,3850000000.0,123.42723294802678
3912,33736.0,1161.2,2714.18,2916.54,0.368799,0.814413,0.775038,8104.0,132000000.0,40.08959374124777
3913,10500000.0,1106.69,3015.04,3023.19,0.614155,0.465561,0.828774,381976.0,41100000000.0,271.68368483327697
3914,389080.0,3291.72,3200.68,2945.05,0.54806,0.680535,0.664096,46944.0,1520000000.0,90.57606064002186
3915,345920.0,2217.0,1279.35,2936.56,0.316836,0.851361,0.802437,38488.0,1350000000.0,87.09482482377769
3916,533112.0,1558.18,1295.49,2948.9,0.628467,0.488161,0.761086,53704.0,2090000000.0,100.60199937066895
3917,1540000.0,1391.09,1463.89,2972.14,0.562124,0.678058,0.64578,115400.0,6050000000.0,143.2761928388319
3918,6870000.0,1442.62,1649.37,3005.45,0.442215,0.736168,0.757687,290872.0,26900000000.0,235.85913687911992
3919,1960000.0,1264.13,1918.92,2975.74,0.396677,0.742789,0.812241,124432.0,7680000000.0,155.26937910788214
3920,2680000.0,1125.24,2590.09,2976.83,0.552586,0.476082,0.939783,156408.0,10500000000.0,172.3370775078095
3921,2850000.0,2732.16,3025.16,2978.83,0.599941,0.519798,0.769643,161088.0,11200000000.0,175.9065776333528
3922,1070000.0,2202.94,1180.53,2969.92,0.536566,0.601561,0.770385,85232.0,4220000000.0,126.90002815723997
3923,3050000.0,1301.47,1187.43,3033.15,0.394013,0.725341,0.835451,185216.0,12000000000.0,179.9286848885772
3924,1080000.0,2119.37,1488.56,2967.4,0.204977,0.894878,0.888415,81584.0,4230000000.0,127.29413015364665
3925,6240000.0,1571.92,2243.24,3009.4,0.614833,0.404929,0.951196,274088.0,24500000000.0,228.41712229593026
3926,774784.0,1353.51,2727.78,2960.41,0.422133,0.899457,0.642462,67104.0,3040000000.0,113.95341384556711
