,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
127,47800000.0,1947.12,1623.81,811.741,0.72093,0.355223,0.785618,1130000.0,6120000000.0,450.2735379851106
128,16100000.0,2561.9,2525.55,792.66,0.38052,0.842512,0.735277,546376.0,2070000000.0,313.2870316805627
129,22900000.0,2464.91,3198.39,796.017,0.410673,0.854557,0.689628,665216.0,2970000000.0,352.326751842988
130,18700000.0,1385.99,1619.39,836.316,0.76638,0.463854,0.50365,647808.0,2450000000.0,329.3171346993455
131,26900000.0,1201.51,962.617,788.754,0.521813,0.716809,0.667105,703616.0,3550000000.0,371.75020718004146
132,18700000.0,1315.93,1926.37,785.864,0.556418,0.781199,0.567821,581216.0,2480000000.0,329.3171346993455
133,19400000.0,3032.59,2454.73,819.78,0.590826,0.57469,0.71199,601736.0,2590000000.0,333.3760290086064
134,8680000.0,2505.41,1022.46,820.8,0.52745,0.67043,0.704847,349768.0,1170000000.0,254.98053867856348
135,8020000.0,2969.26,3011.3,816.398,0.55946,0.668019,0.659473,332704.0,1090000000.0,248.34680777608025
136,14500000.0,2119.88,1273.23,787.151,0.74169,0.501547,0.515026,503064.0,1980000000.0,302.54486996176934
137,44100000.0,1920.21,952.517,832.46,0.75427,0.325602,0.754697,1070000.0,6090000000.0,438.34223976751304
138,18200000.0,2334.52,2659.59,822.958,0.456261,0.807114,0.673683,569888.0,2530000000.0,326.3554892729633
139,24200000.0,2934.69,973.202,870.764,0.497684,0.841736,0.596762,696936.0,3390000000.0,358.8714542346497
140,22400000.0,1566.28,1967.44,869.017,0.551214,0.678196,0.661734,671696.0,3160000000.0,349.743618236094
141,17500000.0,2293.27,1141.34,865.508,0.427821,0.950976,0.601676,554480.0,2490000000.0,322.11662650755716
142,35500000.0,1013.39,2787.33,852.383,0.436818,0.736265,0.764918,856816.0,5070000000.0,407.7649665102033
143,31700000.0,2952.83,1305.16,859.05,0.670465,0.695348,0.473914,850904.0,4560000000.0,392.6632106387609
144,10900000.0,2825.15,2313.44,875.053,0.676203,0.483616,0.669534,436840.0,1580000000.0,275.0907317424462
145,17400000.0,1662.4,3158.61,891.946,0.645258,0.600371,0.590872,604080.0,2540000000.0,321.50189862711295
146,18400000.0,1505.73,1028.77,907.546,0.350722,0.930036,0.698122,604736.0,2700000000.0,327.54657825852297
147,21100000.0,3203.75,1177.73,908.26,0.514316,0.920253,0.527772,658400.0,3130000000.0,342.8424665978693
148,41200000.0,2380.34,1527.66,907.305,0.347478,0.857088,0.761324,973736.0,6130000000.0,428.5151668237871
149,11500000.0,2325.32,892.412,905.39,0.602283,0.600397,0.662424,458280.0,1720000000.0,280.04838511916535
150,23900000.0,1981.68,2754.23,910.816,0.577635,0.880721,0.479567,720888.0,3610000000.0,357.38234393550374
151,26400000.0,2701.64,2986.73,897.972,0.424833,0.725535,0.79275,712880.0,4010000000.0,369.43250225146386
152,35400000.0,1693.24,1381.36,897.619,0.785419,0.26965,0.795779,990968.0,5420000000.0,407.3817285339371
153,5540000.0,2761.18,1262.72,915.286,0.493574,0.559693,0.904828,290440.0,852000000.0,219.53497239578348
154,30900000.0,1352.77,2879.3,945.21,0.603955,0.718047,0.551558,819592.0,4800000000.0,389.3318669882017
155,7180000.0,2464.45,2826.78,951.332,0.524982,0.812557,0.584596,333224.0,1120000000.0,239.35468946194686
156,18500000.0,1095.02,2020.89,938.51,0.477719,0.72637,0.719029,624744.0,2910000000.0,328.1388880083805
157,20000000.0,1836.87,2060.13,962.188,0.608204,0.799385,0.490122,639832.0,3170000000.0,336.77806019212596
158,24600000.0,1283.74,1434.88,929.088,0.736035,0.430359,0.613359,746896.0,3910000000.0,360.83791241624704
159,20500000.0,934.182,1772.08,942.608,0.601086,0.599519,0.66539,632096.0,3280000000.0,339.56147616990546
160,23800000.0,2747.57,2049.0,918.277,0.710312,0.646498,0.448088,684176.0,3830000000.0,356.88320593409657
161,12000000.0,2016.38,1244.58,964.93,0.661267,0.422346,0.802027,499592.0,1940000000.0,284.04961692299776
162,9360000.0,3167.25,2538.55,958.216,0.706898,0.701539,0.417799,433320.0,1530000000.0,261.4723331351976
163,6900000.0,1222.07,1745.14,950.418,0.373239,0.796994,0.786407,304464.0,1130000000.0,236.20195587450834
164,29500000.0,2647.44,1796.31,949.127,0.491165,0.75231,0.676363,805784.0,4870000000.0,383.36088405826536
165,8400000.0,2542.56,1202.32,948.53,0.28275,0.81222,0.883073,359672.0,1390000000.0,252.2087915593824
