,Volume3d,BaryCenterX,BaryCenterY,BaryCenterZ,Anisotropy,Elongation,Flatness,VoxelFaceArea,GreyMass,EqDiameter
698,1770000,1417.12,2693.05,3083.17,0.706752,0.436494,0.671826,118384,1230000000,150.080712
699,9520000,2923.53,828.62,3189.32,0.799998,0.531612,0.376217,439136,6660000000,262.9537944
700,8020000,2467.07,1381.64,3182.16,0.792067,0.375125,0.554302,367984,5620000000,248.3468078
701,9930000,1331.65,1717.77,3170.55,0.570791,0.6769,0.634079,372432,6970000000,266.6757604
702,14200000,2725.83,1871.86,3197.84,0.749213,0.57589,0.435476,498808,9980000000,300.4437961
703,1130000,1882.47,816.964,3082.96,0.439059,0.77688,0.722043,84064,793000000,129.2289871
704,3820000,2220.03,2906.8,3125.71,0.584305,0.521638,0.796903,195024,2700000000,193.9493136
705,1100000,754.641,3156.1,3081.23,0.725908,0.546602,0.501448,89016,778000000,128.0750953
706,3072,1750.91,2452.7,3031.93,0.232542,0.954845,0.803752,1392,2170000,18.03602643
707,6630000,2381.27,2797.44,3140.03,0.481704,0.706377,0.733738,280352,4690000000,233.0799781
708,487720,1841.9,3123.75,3070.35,0.785329,0.451798,0.475148,50760,346000000,97.6616328
709,29100000,2209.41,1742.86,3274.14,0.820512,0.479271,0.374502,831792,20600000000,381.6202885
710,1980000,3233.55,2566.16,3117.5,0.618366,0.818143,0.466463,132312,1410000000,155.79572
711,10100000,1454.13,3054.94,3172.56,0.57102,0.778487,0.551044,419688,7180000000,268.188973
712,7990000,2775.73,3061.01,3201.71,0.749553,0.576518,0.434413,344584,5700000000,248.0367615
713,5000,3192.66,1439.07,3047.44,0.426019,0.792542,0.724228,2056,3570000,21.21568836
714,3700000,978.022,1297.67,3176.94,0.672397,0.516405,0.634391,212752,2640000000,191.8967858
715,7060000,2757.87,2871.03,3224.53,0.831377,0.409414,0.411866,333360,5060000000,238.0137387
716,7670000,1980.55,3121.77,3163.36,0.758449,0.662949,0.364359,316264,5500000000,244.6802491
717,4080000,2267.39,1412.38,3145.79,0.572053,0.680693,0.628693,197824,2930000000,198.2533404
718,11300000,1383.43,1929.17,3216.74,0.676229,0.480715,0.67352,424328,8140000000,278.4154128
719,6780000,1277.5,1070.87,3188.57,0.775305,0.500851,0.448627,304328,4880000000,234.8246537
720,17800000,3230.25,1352.32,3257.95,0.725303,0.539312,0.509348,572544,12800000000,323.9468739
721,6580000,2641.89,1332.46,3224.93,0.663981,0.566431,0.593221,331624,4750000000,232.4925765
722,9100000,1223.25,2973.92,3230.56,0.700877,0.826645,0.361852,354320,6580000000,259.0285235
723,29200000,1326.77,2466.04,3313.51,0.81814,0.524919,0.346454,820856,21200000000,382.0569254
724,2650000,1491.99,2893,3166.88,0.6903,0.506033,0.612017,152376,1920000000,171.6916142
726,5600000,2811.18,1255.05,3197.25,0.539472,0.736822,0.62502,252496,4070000000,220.3246733
727,25600000,2907.08,1510.94,3296.28,0.443718,0.891188,0.624203,750936,18600000000,365.6625198
728,3890000,1721.24,3120.55,3190.01,0.72561,0.595009,0.461153,202296,2840000000,195.1268317
729,6620000,2203.17,3237.67,3201.42,0.784801,0.474482,0.453545,292440,4830000000,232.9627347
730,9690000,1103.36,1749.67,3234.66,0.67942,0.585662,0.547381,359960,7090000000,264.5097702
731,439752,2873.91,2021.49,3147.95,0.613336,0.923914,0.418507,46768,322000000,94.34880423
732,614304,2803.4,1427.3,3168.1,0.709233,0.65727,0.442385,57752,450000000,105.4698286
733,35300000,3091.74,1124.42,3344.39,0.71926,0.59282,0.473567,888176,25900000000,406.9977681
734,16700000,3210.21,2089.64,3301.48,0.760431,0.61838,0.387414,540136,12300000000,317.1314279
735,28200000,1691.69,2920.78,3321.23,0.753372,0.515276,0.478632,839064,20800000000,377.6447881
736,8020000,2967.13,2902.36,3264.12,0.752614,0.735525,0.336339,337688,5910000000,248.3468078
737,442856,1085.14,1077.02,3174.76,0.593957,0.562195,0.722246,44064,327000000,94.57027173
738,3620000,1500.77,2749.97,3218.68,0.670393,0.583717,0.56467,193104,2670000000,190.5036566
739,19200000,2350.89,1485.16,3349.21,0.748921,0.709586,0.353838,606040,14200000000,332.2264474
740,2610000,2921.16,1003.12,3241.47,0.737137,0.478489,0.54936,157400,1930000000,170.8233738
741,1170000,3207.62,2683.03,3241.38,0.696114,0.484533,0.627173,86328,866000000,130.7361666
742,2968,1768.89,1158.89,3153.92,0.23305,0.92686,0.827471,1384,2210000,17.83015389
743,1220000,871.649,1595.93,3238.95,0.672158,0.395911,0.828071,91904,906000000,132.5725885
744,9020000,1074.28,1145.47,3303.37,0.78296,0.576893,0.376222,373128,6720000000,258.2672303
745,6370000,3171.05,1547.48,3299.51,0.598506,0.875825,0.458418,280000,4760000000,229.9924626
746,15500000,3238.1,1812.99,3381.52,0.775434,0.461912,0.486165,531400,11600000000,309.3458959
747,6360000,1358.62,2072.4,3331.5,0.650373,0.699788,0.499619,295896,4760000000,229.8720477
748,7140000,988.654,1864.37,3328.86,0.641147,0.698099,0.514043,309960,5350000000,238.9093774
749,7640000,2625.34,1151.64,3322.1,0.479556,0.539958,0.96386,305568,5730000000,244.3608228
750,8170000,2782.89,1311.57,3362.37,0.715207,0.896808,0.317563,340712,6140000000,249.8855509
751,15700000,1521.82,3151.16,3390.22,0.558454,0.833188,0.529947,499928,11800000000,310.6707339
752,4770000,1404.62,2875.96,3361.67,0.720248,0.709846,0.394102,229472,3590000000,208.8526158
753,2730000,2823.63,1112.13,3323.44,0.465389,0.756459,0.706728,153520,2060000000,173.4022286
754,4010000,1324.28,1128.61,3347.14,0.81362,0.535917,0.347778,220240,3030000000,197.112992
755,1870000,2610.94,3288.95,3318.4,0.721311,0.640327,0.435228,125544,1410000000,152.8554735
756,3420000,2485.7,989.956,3361.14,0.889533,0.256653,0.430413,203400,2590000000,186.9286321
757,5000000,1977.34,1822.49,3414.99,0.622197,0.730469,0.517207,252368,3790000000,212.1568836
758,3060000,3083.5,2743.2,3368.28,0.610451,0.572761,0.680126,167088,2320000000,180.1251137
759,4320000,2695.82,3123.08,3391.87,0.639989,0.777063,0.463298,210296,3280000000,202.0668361
760,5650000,1466.81,1770.39,3419.69,0.705979,0.54423,0.540252,271592,4300000000,220.9784596
761,2600,962.068,2451.17,3315.88,0.281348,0.757539,0.948667,1264,1980000,17.06049293
762,3560000,3104.66,2891.36,3403,0.679421,0.528744,0.606302,184816,2710000000,189.4452811
763,3090000,2864.92,2990.98,3394.35,0.693011,0.477109,0.643435,171920,2360000000,180.7118446
764,3590000,1623.49,3334.78,3428.07,0.728911,0.559443,0.48457,191720,2750000000,189.9759429
765,8070000,3065.31,1342.66,3448.91,0.495812,0.747835,0.674196,330600,6180000000,248.8618379
766,4352,3372.11,2808.17,3349.83,0.285052,0.732198,0.97644,1856,3340000,20.25645397
767,1940000,2509.13,3163.42,3434.08,0.822751,0.33133,0.534963,134048,1490000000,154.7394454
768,555712,1097.78,1754.16,3397.47,0.546646,0.631543,0.717851,55616,427000000,102.0039644
769,1730000,1241.28,2242.39,3454.22,0.764867,0.479872,0.489991,121152,1330000000,148.9415355
771,2920000,1202.81,2818.23,3471.74,0.831131,0.390358,0.4326,177040,2260000000,177.3351159
772,12536,2058.6,1512.83,3483.92,0.695815,0.402029,0.756625,3880,9690000,28.82173497
773,2384,2184.21,1782,3487.79,0.133258,0.944345,0.917824,1168,1850000,16.57432598
774,7096,2023.23,1569.03,3494.69,0.385302,0.7384,0.832473,2576,5500000,23.84176089
775,6144,2310.75,1356.03,3549.75,0.509437,0.562895,0.871501,2264,4770000,22.72396935
